upd  538 | step  1101824 |    79 sps | ret     7.60 | succ 0.38 | mean_lvl 22.8 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0003 | ent 0.001
upd  539 | step  1103872 |    79 sps | ret     6.20 | succ 0.31 | mean_lvl 22.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl -0.0000 | ent 0.001
upd  540 | step  1105920 |    79 sps | ret     7.00 | succ 0.35 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0003 | ent 0.001
upd  541 | step  1107968 |    79 sps | ret     7.40 | succ 0.37 | mean_lvl 22.7 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl -0.0000 | ent 0.001
upd  542 | step  1110016 |    79 sps | ret     5.80 | succ 0.29 | mean_lvl 22.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0003 | ent 0.001
upd  543 | step  1112064 |    79 sps | ret     5.40 | succ 0.27 | mean_lvl 22.5 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl -0.0000 | ent 0.001
upd  544 | step  1114112 |    79 sps | ret     6.20 | succ 0.31 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  545 | step  1116160 |    79 sps | ret     4.60 | succ 0.23 | mean_lvl 22.5 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  546 | step  1118208 |    79 sps | ret     6.00 | succ 0.30 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  547 | step  1120256 |    79 sps | ret     6.40 | succ 0.32 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  548 | step  1122304 |    79 sps | ret     7.00 | succ 0.35 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0006 | ent 0.001
upd  549 | step  1124352 |    79 sps | ret     7.20 | succ 0.36 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl -0.0000 | ent 0.001
upd  550 | step  1126400 |    79 sps | ret     5.00 | succ 0.25 | mean_lvl 22.5 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
saved checkpoints/L23\ppo_1126400.pt
upd  551 | step  1128448 |    79 sps | ret     6.00 | succ 0.30 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  552 | step  1130496 |    79 sps | ret     5.20 | succ 0.26 | mean_lvl 22.5 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  553 | step  1132544 |    79 sps | ret     5.80 | succ 0.29 | mean_lvl 22.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  554 | step  1134592 |    79 sps | ret     5.00 | succ 0.25 | mean_lvl 22.5 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  555 | step  1136640 |    79 sps | ret     5.80 | succ 0.29 | mean_lvl 22.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  556 | step  1138688 |    79 sps | ret     6.40 | succ 0.32 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  557 | step  1140736 |    79 sps | ret     6.00 | succ 0.30 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  558 | step  1142784 |    79 sps | ret     6.20 | succ 0.31 | mean_lvl 22.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  559 | step  1144832 |    79 sps | ret     6.20 | succ 0.31 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  560 | step  1146880 |    79 sps | ret     7.00 | succ 0.35 | mean_lvl 22.7 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  561 | step  1148928 |    79 sps | ret     6.40 | succ 0.32 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  562 | step  1150976 |    79 sps | ret     7.20 | succ 0.36 | mean_lvl 22.7 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  563 | step  1153024 |    79 sps | ret     7.40 | succ 0.37 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
